SP2T Radio_31064_20160627_084807.csv;;
5195 SP2T 600m-DMX2;;
sn :;31064;
Cadence d'enregistrement :;1 s;
;;
Date;Temp?ature (-5 +35?) (?);Profondeur 600m (m)
24/06/2016 08:11:45;24.46;36.23
24/06/2016 08:11:46;24.46;36.97
24/06/2016 08:11:47;24.46;37.89
24/06/2016 08:11:48;24.46;38.26
24/06/2016 08:11:49;24.46;38.99
24/06/2016 08:11:50;24.46;39.54
24/06/2016 08:11:51;24.46;40.28
24/06/2016 08:11:52;24.46;40.65
24/06/2016 08:11:53;24.46;41.2
24/06/2016 08:11:54;24.46;41.94
24/06/2016 08:11:55;24.46;42.3
24/06/2016 08:11:56;24.46;42.85
24/06/2016 08:11:57;24.46;43.59
24/06/2016 08:11:58;24.46;44.14
24/06/2016 08:11:59;24.46;45.25
24/06/2016 08:12:00;24.46;45.98
24/06/2016 08:12:01;24.46;47.27
24/06/2016 08:12:02;24.46;48.19
24/06/2016 08:12:03;24.46;48.74
24/06/2016 08:12:04;24.46;49.48
24/06/2016 08:12:05;24.46;49.48
24/06/2016 08:12:06;24.46;50.21
24/06/2016 08:12:07;24.46;50.95
24/06/2016 08:12:08;24.46;50.95
24/06/2016 08:12:09;24.46;51.68
24/06/2016 08:12:10;24.46;52.23
24/06/2016 08:12:11;24.46;53.15
24/06/2016 08:12:12;24.46;53.89
24/06/2016 08:12:13;24.46;54.99
24/06/2016 08:12:14;24.46;55.91
24/06/2016 08:12:15;24.46;56.83
24/06/2016 08:12:16;24.46;57.94
24/06/2016 08:12:17;24.46;59.04
24/06/2016 08:12:18;24.46;59.78
24/06/2016 08:12:19;24.46;60.7
24/06/2016 08:12:20;24.46;61.62
24/06/2016 08:12:21;24.46;62.53
24/06/2016 08:12:22;24.46;63.09
24/06/2016 08:12:23;24.46;64.19
24/06/2016 08:12:24;24.46;65.11
24/06/2016 08:12:25;24.46;66.03
24/06/2016 08:12:26;24.46;67.32
24/06/2016 08:12:27;24.46;68.05
24/06/2016 08:12:28;24.46;69.16
24/06/2016 08:12:29;24.46;70.26
24/06/2016 08:12:30;24.46;71.36
24/06/2016 08:12:31;24.46;72.28
24/06/2016 08:12:32;24.46;73.39
24/06/2016 08:12:33;24.46;74.49
24/06/2016 08:12:34;24.46;75.23
24/06/2016 08:12:35;24.46;75.23
24/06/2016 08:12:36;24.46;75.96
24/06/2016 08:12:37;24.46;76.88
24/06/2016 08:12:38;24.46;77.8
24/06/2016 08:12:39;24.46;78.9
24/06/2016 08:12:40;24.46;79.82
24/06/2016 08:12:41;24.46;80.93
24/06/2016 08:12:42;24.46;82.03
24/06/2016 08:12:43;24.46;82.77
24/06/2016 08:12:44;24.46;83.87
24/06/2016 08:12:45;24.46;84.79
24/06/2016 08:12:46;24.46;85.71
